,A,AtletaID,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,Rodada,SG,ano,avg.A,avg.A.l05,avg.CA,avg.CV.l05,avg.DD,avg.DD.l05,avg.DP,avg.DP.l05,avg.FC,avg.FC.l05,avg.FD,avg.FD.l05,avg.FF,avg.FF.l05,avg.FS,avg.FS.l05,avg.FT,avg.FT.l05,avg.G,avg.G.l05,avg.GC,avg.GC.l05,avg.GS,avg.GS.l05,avg.I,avg.I.l05,avg.PE,avg.PE.l05,avg.PP,avg.PP.l05,avg.Points,avg.RB,avg.RB.l05,avg.SG,avg.SG.l05,avg.last05,away.score.x,home.attack,home.defend,home.score.x,pred.away.score,pred.home.score,risk_points,variable,pred
2805,1.0,83257,1.0,0.0,22,0.0,0.0,16.0,6.0,24.0,26.0,0.0,5.0,0.0,0.0,10.0,0.0,42.0,0.0,4.0,4.98,5,13.49,-0.56,12.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2
2806,2.0,83433,3.0,0.0,17,0.0,0.0,24.0,6.0,7.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,37.0,0.0,5.0,7.73,4,17.36,-0.86,54.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.4
2807,3.0,83772,4.0,0.0,26,0.0,0.0,19.0,4.0,12.0,32.0,0.0,4.0,0.0,0.0,3.0,0.0,50.0,0.0,-2.2,5.24,5,11.05,-0.86,20.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14.2
2808,1.0,83817,0.0,0.0,10,0.0,0.0,8.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,-1.3,3.18,5,9.25,-0.52,7.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.1
2809,0.0,62129,2.0,0.0,4,0.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,7.5,1.54,4,3.54,1.28,2.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1.6
2810,3.0,62127,2.0,0.0,26,0.0,0.0,7.0,5.0,10.0,12.0,1.0,2.0,0.0,0.0,2.0,0.0,28.0,0.0,1.2,4.34,5,9.65,-0.45,10.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.2
2811,2.0,84709,2.0,0.0,17,0.0,0.0,11.0,12.0,6.0,8.0,3.0,4.0,0.0,0.0,3.0,0.0,31.0,0.0,14.7,5.3,5,16.38,1.96,10.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.9
2812,1.0,81684,4.0,0.0,25,0.0,0.0,37.0,6.0,6.0,26.0,1.0,5.0,0.0,0.0,1.0,0.0,24.0,1.0,3.1,3.6,5,7.39,-1.05,8.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.6
2813,0.0,63128,2.0,0.0,9,0.0,0.0,17.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.2,3.67,2,8.08,0.62,24.0,16,5.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.5
2814,0.0,63158,4.0,0.0,18,0.0,0.0,17.0,3.0,4.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,2.6,2.24,4,5.56,-0.72,18.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.8
2815,1.0,63194,2.0,0.0,1,0.0,0.0,14.0,5.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,3.7,4.11,3,11.08,-0.49,8.0,16,2.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.4
2816,2.0,63219,3.0,0.0,3,0.0,0.0,23.0,4.0,9.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,39.0,0.0,3.0,5.38,5,14.51,-1.16,45.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.2
2817,2.0,63289,2.0,0.0,17,0.0,0.0,7.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.6,2.35,4,8.79,0.29,14.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0
2818,0.0,81881,0.0,0.0,1,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,11.0,4.06,1,6.98,2.29,0.0,16,2.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15.0
2819,0.0,81898,0.0,0.0,9,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,3.1,3.77,5,4.12,0.44,4.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.9
2820,0.0,68727,2.0,0.0,22,0.0,0.0,6.0,2.0,4.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,4.3,3.88,3,11.69,0.31,31.0,16,3.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.3
2821,0.0,82630,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.4,4,2.1,0.39,1.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.3
2822,5.0,85931,2.0,0.0,18,0.0,0.0,17.0,4.0,3.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,3.8,3.26,4,5.12,0.43,5.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.3
2823,0.0,86508,1.0,0.0,9,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,10.0,0.0,1.0,2.41,1,5.65,0.36,1.0,16,5.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-2.0
2824,0.0,68873,1.0,0.0,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,-1.0,0.35,1,5.35,-1.57,0.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.7
2825,1.0,86711,3.0,0.0,15,0.0,0.0,20.0,4.0,3.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,7.1,5.35,4,16.48,0.9,50.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4
2826,0.0,68886,0.0,0.0,15,0.0,0.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.4,2.33,2,5.27,-0.22,4.0,16,1.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.8
2827,1.0,68887,0.0,0.0,15,0.0,0.0,15.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,2.63,2,5.92,-0.44,14.0,16,3.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-2.3
2828,0.0,86740,0.0,0.0,8,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,9.6,3.44,3,4.6,2.01,5.0,16,2.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.3
2829,0.0,68896,1.0,0.0,25,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.5,3.56,3,7.7,-0.62,6.0,16,1.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.1
2830,0.0,86859,1.0,0.0,3,0.0,0.0,20.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,4.2,1.98,4,3.72,0.32,22.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.2
2831,1.0,86797,0.0,0.0,12,0.0,0.0,26.0,6.0,11.0,19.0,0.0,2.0,0.0,0.0,3.0,0.0,7.0,0.0,-0.8,3.1,5,6.22,-0.61,7.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.8
2832,0.0,87225,2.0,0.0,10,0.0,0.0,5.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.1,2.81,2,5.47,0.14,8.0,16,2.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.8
2833,0.0,87402,1.0,0.0,1,0.0,0.0,14.0,2.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,6.2,2.64,2,8.86,1.06,15.0,16,4.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.7
2834,0.0,87470,1.0,0.0,16,0.0,0.0,10.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,-1.1,1.84,4,2.18,-0.08,4.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2835,0.0,92171,2.0,0.0,8,0.0,0.0,11.0,5.0,8.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,3.4,1.85,5,4.59,0.47,5.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.5
2836,0.0,87732,1.0,0.0,23,0.0,0.0,4.0,3.0,1.0,11.0,0.0,1.0,0.0,0.0,5.0,0.0,10.0,0.0,0.5,0.82,5,2.65,0.08,1.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9.4
2837,0.0,87747,3.0,1.0,26,0.0,0.0,15.0,4.0,5.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,0.0,1.5,1.77,4,8.39,-0.21,13.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.6
2838,1.0,87877,3.0,0.0,15,0.0,0.0,8.0,10.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,3.7,2.48,4,8.16,0.41,18.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6
2839,3.0,87863,1.0,0.0,12,0.0,0.0,10.0,9.0,11.0,20.0,1.0,3.0,0.0,0.0,1.0,0.0,24.0,0.0,4.2,9.15,4,17.25,0.45,17.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.2
2840,0.0,87999,1.0,0.0,18,0.0,0.0,5.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.5,3.05,4,10.33,0.97,7.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8
2841,1.0,92497,2.0,0.0,10,0.0,0.0,14.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.2,2.2,4,3.61,-0.45,12.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5
2842,0.0,92474,2.0,2.0,7,0.0,0.0,16.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.2,-0.62,5,0.91,0.14,3.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.5
2843,0.0,92377,1.0,0.0,17,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3,2.5,5,6.51,-1.55,0.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.7
2844,3.0,93797,2.0,0.0,7,0.0,0.0,14.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,0.0,1.0,3.39,3,6.64,-1.68,18.0,16,2.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.9
2845,1.0,95210,2.0,0.0,19,0.0,0.0,16.0,2.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,-0.6,6.29,3,6.99,-1.11,34.0,16,4.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.6
2846,3.0,94156,3.0,0.0,22,0.0,0.0,16.0,0.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,3.91,4,4.08,0.15,24.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.3
2847,1.0,94067,4.0,0.0,7,0.0,0.0,17.0,3.0,8.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,6.1,6.29,4,14.86,0.36,58.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.1
2848,1.0,93108,0.0,0.0,10,0.0,0.0,5.0,4.0,6.0,13.0,0.0,1.0,0.0,0.0,2.0,0.0,16.0,0.0,-0.6,2.13,4,4.92,-0.46,6.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.5
2849,2.0,94583,1.0,0.0,15,0.0,0.0,23.0,9.0,15.0,31.0,0.0,9.0,0.0,0.0,2.0,0.0,25.0,0.0,4.5,7.77,5,15.39,0.54,7.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.8
2850,0.0,93414,4.0,0.0,7,0.0,0.0,22.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,-0.1,1.14,2,3.79,-0.83,15.0,16,2.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.9
2851,2.0,94509,4.0,0.0,4,0.0,0.0,9.0,8.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.3,1.72,4,5.43,-2.26,2.0,16,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.4
